"","AminoAcid","ATP","k_cat_AA","k_a_NH4","k_NH4","k_a_AA","k_NH4_AA","k_ribo_a"
"302",889833.946343209,1470.31972303081,"10.0","10.0","1000.0","0.1","10.0","10.0"
"303",889834.166166207,1470.3736110194,"10.0","10.0","1000.0","0.1","10.0","1000.0"
"304",895807.40558082,1470.03396451689,"10.0","10.0","1000.0","0.1","1000.0","0.1"
"305",895807.405604575,1470.03449983455,"10.0","10.0","1000.0","0.1","1000.0","10.0"
"306",895807.407980258,1470.08803123564,"10.0","10.0","1000.0","0.1","1000.0","1000.0"
"307",1310609.44736075,1443.78496848473,"10.0","10.0","1000.0","10.0","0.1","0.1"
"308",1293924.22838021,1424.79031874572,"10.0","10.0","1000.0","10.0","0.1","10.0"
"309",167222.866542984,186.808571085092,"10.0","10.0","1000.0","10.0","0.1","1000.0"
"310",33927094.9239969,701.882324346422,"10.0","10.0","1000.0","10.0","10.0","0.1"
"311",33927095.1030326,701.882331084129,"10.0","10.0","1000.0","10.0","10.0","10.0"
"312",33927113.0066111,701.883004854708,"10.0","10.0","1000.0","10.0","10.0","1000.0"
"313",20958.9008770114,-901.65439095927,"10.0","10.0","1000.0","10.0","1000.0","0.1"
"314",20958.9009219852,-901.654365626225,"10.0","10.0","1000.0","10.0","1000.0","10.0"
"315",20958.9039739047,-901.649463078282,"10.0","10.0","1000.0","10.0","1000.0","1000.0"
"316",3628054.4955996,4177.57976643024,"10.0","10.0","1000.0","1000.0","0.1","0.1"
"317",3632758.05770138,4183.00023728091,"10.0","10.0","1000.0","1000.0","0.1","10.0"
"318",5148846.09823344,5885.12125898811,"10.0","10.0","1000.0","1000.0","0.1","1000.0"
"319",46534821.8918189,582.598060919811,"10.0","10.0","1000.0","1000.0","10.0","0.1"
"320",46534822.160831,582.598064581077,"10.0","10.0","1000.0","1000.0","10.0","10.0"
"321",46534849.0621304,582.59843070858,"10.0","10.0","1000.0","1000.0","10.0","1000.0"
"322",20938.0301553653,-859.808522301334,"10.0","10.0","1000.0","1000.0","1000.0","0.1"
"323",20938.0301721199,-859.808479473424,"10.0","10.0","1000.0","1000.0","1000.0","10.0"
"324",20938.0317705037,-859.804392613725,"10.0","10.0","1000.0","1000.0","1000.0","1000.0"
"325",42.0610619701931,47024.6096062655,"10.0","1000.0","0.1","0.1","0.1","0.1"
"326",42.0695634348253,47034.157510611,"10.0","1000.0","0.1","0.1","0.1","10.0"
"327",42.9029384565799,47970.1972458327,"10.0","1000.0","0.1","0.1","0.1","1000.0"
"328",180.431710952873,2049.27433374875,"10.0","1000.0","0.1","0.1","10.0","0.1"
"329",180.647709280207,2051.7778511421,"10.0","1000.0","0.1","0.1","10.0","10.0"
"330",199.897256423154,2275.38291234985,"10.0","1000.0","0.1","0.1","10.0","1000.0"
"331",5430.04656242987,1527.50692113785,"10.0","1000.0","0.1","0.1","1000.0","0.1"
"332",5430.17372581772,1527.59733518055,"10.0","1000.0","0.1","0.1","1000.0","10.0"
"333",5442.80126973128,1536.6079342157,"10.0","1000.0","0.1","0.1","1000.0","1000.0"
"334",42.0688058202774,46815.3546977298,"10.0","1000.0","0.1","10.0","0.1","0.1"
"335",42.0773469330558,46824.858447844,"10.0","1000.0","0.1","10.0","0.1","10.0"
"336",42.9146129867293,47756.4876295685,"10.0","1000.0","0.1","10.0","0.1","1000.0"
"337",183.169056490236,2039.00366916904,"10.0","1000.0","0.1","10.0","10.0","0.1"
"338",183.389676602345,2041.46003030835,"10.0","1000.0","0.1","10.0","10.0","10.0"
"339",203.08147092354,2260.71111087668,"10.0","1000.0","0.1","10.0","10.0","1000.0"
"340",13441.6526645672,1518.79106154033,"10.0","1000.0","0.1","10.0","1000.0","0.1"
"341",13441.9697869544,1518.82743877,"10.0","1000.0","0.1","10.0","1000.0","10.0"
"342",13473.5919087835,1522.4549556511,"10.0","1000.0","0.1","10.0","1000.0","1000.0"
"343",42.0688832648101,46813.2715421426,"10.0","1000.0","0.1","1000.0","0.1","0.1"
"344",42.0774247741473,46822.774852698,"10.0","1000.0","0.1","1000.0","0.1","10.0"
"345",42.9147297455735,47754.3601268006,"10.0","1000.0","0.1","1000.0","0.1","1000.0"
"346",183.196844474149,2038.90142701672,"10.0","1000.0","0.1","1000.0","10.0","0.1"
"347",183.417511525904,2041.35731859288,"10.0","1000.0","0.1","1000.0","10.0","10.0"
"348",203.11379986363,2260.56506356463,"10.0","1000.0","0.1","1000.0","10.0","1000.0"
"349",13642.8877848817,1518.6981934111,"10.0","1000.0","0.1","1000.0","1000.0","0.1"
"350",13643.2096772594,1518.73403217301,"10.0","1000.0","0.1","1000.0","1000.0","10.0"
"351",13675.3087847607,1522.30787509986,"10.0","1000.0","0.1","1000.0","1000.0","1000.0"
"352",180.431710952872,2049.27433374874,"10.0","1000.0","10.0","0.1","0.1","0.1"
"353",180.647709280206,2051.77785114209,"10.0","1000.0","10.0","0.1","0.1","10.0"
"354",199.89725642316,2275.38291234989,"10.0","1000.0","10.0","0.1","0.1","1000.0"
"355",5430.04656242974,1527.50692113773,"10.0","1000.0","10.0","0.1","10.0","0.1"
"356",5430.17372581758,1527.59733518045,"10.0","1000.0","10.0","0.1","10.0","10.0"
"357",5442.80126973122,1536.60793421562,"10.0","1000.0","10.0","0.1","10.0","1000.0"
"358",8926.13096306186,1521.86028058246,"10.0","1000.0","10.0","0.1","1000.0","0.1"
"359",8926.13307797773,1521.9153542141,"10.0","1000.0","10.0","0.1","1000.0","10.0"
"360",8926.34366149763,1527.41895419232,"10.0","1000.0","10.0","0.1","1000.0","1000.0"
"361",183.169056490234,2039.00366916903,"10.0","1000.0","10.0","10.0","0.1","0.1"
"362",183.389676602348,2041.46003030837,"10.0","1000.0","10.0","10.0","0.1","10.0"
"363",203.081470923529,2260.71111087657,"10.0","1000.0","10.0","10.0","0.1","1000.0"
"364",13441.6526645676,1518.79106154037,"10.0","1000.0","10.0","10.0","10.0","0.1"
"365",13441.9697869547,1518.82743877004,"10.0","1000.0","10.0","10.0","10.0","10.0"
"366",13473.5919087837,1522.45495565112,"10.0","1000.0","10.0","10.0","10.0","1000.0"
"367",924245.736470609,3384652.15034438,"10.0","1000.0","10.0","10.0","1000.0","0.1"
"368",923492.501621223,3439082.63898542,"10.0","1000.0","10.0","10.0","1000.0","10.0"
"369",395863.469961562,799.681185713045,"10.0","1000.0","10.0","10.0","1000.0","1000.0"
"370",183.196844474149,2038.90142701673,"10.0","1000.0","10.0","1000.0","0.1","0.1"
"371",183.417511525899,2041.35731859285,"10.0","1000.0","10.0","1000.0","0.1","10.0"
"372",203.113799863611,2260.56506356445,"10.0","1000.0","10.0","1000.0","0.1","1000.0"
"373",13642.8877848815,1518.69819341107,"10.0","1000.0","10.0","1000.0","10.0","0.1"
"374",13643.2096772595,1518.73403217302,"10.0","1000.0","10.0","1000.0","10.0","10.0"
"375",13675.3087847606,1522.30787509986,"10.0","1000.0","10.0","1000.0","10.0","1000.0"
"376",1284115.43714877,1413.94999117328,"10.0","1000.0","10.0","1000.0","1000.0","0.1"
"377",1275220.1695621,1403.76925405341,"10.0","1000.0","10.0","1000.0","1000.0","10.0"
"378",167894.652679256,187.588273861292,"10.0","1000.0","10.0","1000.0","1000.0","1000.0"
"379",5430.04656242974,1527.50692113775,"10.0","1000.0","1000.0","0.1","0.1","0.1"
"380",5430.17372581764,1527.5973351805,"10.0","1000.0","1000.0","0.1","0.1","10.0"
"381",5442.80126973128,1536.60793421568,"10.0","1000.0","1000.0","0.1","0.1","1000.0"
"382",8926.13096306199,1521.86028058241,"10.0","1000.0","1000.0","0.1","10.0","0.1"
"383",8926.1330779777,1521.91535421418,"10.0","1000.0","1000.0","0.1","10.0","10.0"
"384",8926.3436614976,1527.41895419233,"10.0","1000.0","1000.0","0.1","10.0","1000.0"
"385",8984.19161490616,1521.8026069118,"10.0","1000.0","1000.0","0.1","1000.0","0.1"
"386",8984.19164249412,1521.85732538396,"10.0","1000.0","1000.0","0.1","1000.0","10.0"
"387",8984.19439010388,1527.32558497528,"10.0","1000.0","1000.0","0.1","1000.0","1000.0"
"388",13441.6526645674,1518.79106154033,"10.0","1000.0","1000.0","10.0","0.1","0.1"
"389",13441.9697869547,1518.82743877003,"10.0","1000.0","1000.0","10.0","0.1","10.0"
"390",13473.5919087836,1522.45495565112,"10.0","1000.0","1000.0","10.0","0.1","1000.0"
"391",924409.12592068,3372531.13104677,"10.0","1000.0","1000.0","10.0","10.0","0.1"
"392",923584.144961786,3432733.22535839,"10.0","1000.0","1000.0","10.0","10.0","10.0"
"393",396177.734611595,800.812077764018,"10.0","1000.0","1000.0","10.0","10.0","1000.0"
"394",889810.807686083,1470.32028908631,"10.0","1000.0","1000.0","10.0","1000.0","0.1"
"395",889810.809889299,1470.32082798404,"10.0","1000.0","1000.0","10.0","1000.0","10.0"
"396",889811.030200772,1470.3747173803,"10.0","1000.0","1000.0","10.0","1000.0","1000.0"
"397",13642.8877848819,1518.69819341111,"10.0","1000.0","1000.0","1000.0","0.1","0.1"
"398",13643.2096772586,1518.73403217292,"10.0","1000.0","1000.0","1000.0","0.1","10.0"
"399",13675.3087847603,1522.30787509982,"10.0","1000.0","1000.0","1000.0","0.1","1000.0"
"400",1287567.022585,1417.33814257401,"10.0","1000.0","1000.0","1000.0","10.0","0.1"
"401",1269228.03078856,1397.44044236958,"10.0","1000.0","1000.0","1000.0","10.0","10.0"
"402",168088.922884408,187.807843981793,"10.0","1000.0","1000.0","1000.0","10.0","1000.0"
"403",33925964.6085982,701.895124017911,"10.0","1000.0","1000.0","1000.0","1000.0","0.1"
"404",33925964.7876403,701.89513075586,"10.0","1000.0","1000.0","1000.0","1000.0","10.0"
"405",33925982.6918157,701.895804550604,"10.0","1000.0","1000.0","1000.0","1000.0","1000.0"
"406",13643.3878262318,1518.69796569521,"1000.0","10.0","0.1","0.1","0.1","0.1"
"407",13643.7097139647,1518.73380314642,"1000.0","10.0","0.1","0.1","0.1","10.0"
"408",13675.8083627161,1522.30751586246,"1000.0","10.0","0.1","0.1","0.1","1000.0"
"409",1327771.38797706,1462.22735843504,"1000.0","10.0","0.1","0.1","10.0","0.1"
"410",1301374.78734188,1433.21759811206,"1000.0","10.0","0.1","0.1","10.0","10.0"
"411",166167.112764484,185.617192400229,"1000.0","10.0","0.1","0.1","10.0","1000.0"
"412",33927399.8564676,701.878871373852,"1000.0","10.0","0.1","0.1","1000.0","0.1"
"413",33927400.0355037,701.878878111454,"1000.0","10.0","0.1","0.1","1000.0","10.0"
"414",33927417.9391294,701.879551873141,"1000.0","10.0","0.1","0.1","1000.0","1000.0"
"415",13645.4306712153,1518.69703555041,"1000.0","10.0","0.1","10.0","0.1","0.1"
"416",13645.7526073688,1518.73286761736,"1000.0","10.0","0.1","10.0","0.1","10.0"
"417",13677.8560980227,1522.3060436288,"1000.0","10.0","0.1","10.0","0.1","1000.0"
"418",3589139.86050835,4132.79233990893,"1000.0","10.0","0.1","10.0","10.0","0.1"
"419",3636855.093949,4187.64849086056,"1000.0","10.0","0.1","10.0","10.0","10.0"
"420",5145306.05892918,5881.21959156503,"1000.0","10.0","0.1","10.0","10.0","1000.0"
"421",46535172.4266343,582.595290693269,"1000.0","10.0","0.1","10.0","1000.0","0.1"
"422",46535172.6956489,582.59529435452,"1000.0","10.0","0.1","10.0","1000.0","10.0"
"423",46535199.5969852,582.595660477924,"1000.0","10.0","0.1","10.0","1000.0","1000.0"
"424",13645.4511027531,1518.69702624883,"1000.0","10.0","0.1","1000.0","0.1","0.1"
"425",13645.7730393899,1518.73285826182,"1000.0","10.0","0.1","1000.0","0.1","10.0"
"426",13677.8765784706,1522.30602890625,"1000.0","10.0","0.1","1000.0","0.1","1000.0"
"427",3206199.91222637,3689.90810484788,"1000.0","10.0","0.1","1000.0","10.0","0.1"
"428",3194656.95825518,3676.58185189839,"1000.0","10.0","0.1","1000.0","10.0","10.0"
"429",4947333.27740108,5664.33702245426,"1000.0","10.0","0.1","1000.0","10.0","1000.0"
"430",46691705.4352928,581.360766893475,"1000.0","10.0","0.1","1000.0","1000.0","0.1"
"431",46691705.7054107,581.360770529088,"1000.0","10.0","0.1","1000.0","1000.0","10.0"
"432",46691732.7171613,581.361134090409,"1000.0","10.0","0.1","1000.0","1000.0","1000.0"
"433",1332995.15764231,1468.1087679012,"1000.0","10.0","10.0","0.1","0.1","0.1"
"434",1307687.35834795,1440.513417121,"1000.0","10.0","10.0","0.1","0.1","10.0"
"435",166293.796557306,185.757729014451,"1000.0","10.0","10.0","0.1","0.1","1000.0"
"436",33927399.8564674,701.87887137384,"1000.0","10.0","10.0","0.1","10.0","0.1"
"437",33927400.0355039,701.878878111467,"1000.0","10.0","10.0","0.1","10.0","10.0"
"438",33927417.9391296,701.879551873155,"1000.0","10.0","10.0","0.1","10.0","1000.0"
"439",20979.5547124289,-942.948056056328,"1000.0","10.0","10.0","0.1","1000.0","0.1"
"440",20979.5547326965,-942.947987287803,"1000.0","10.0","10.0","0.1","1000.0","10.0"
"441",20979.5566668862,-942.941421634352,"1000.0","10.0","10.0","0.1","1000.0","1000.0"
"442",3600588.86459471,4145.95433294759,"1000.0","10.0","10.0","10.0","0.1","0.1"
"443",3610782.42186613,4157.69032703536,"1000.0","10.0","10.0","10.0","0.1","10.0"
"444",5142367.10716535,5878.06213209637,"1000.0","10.0","10.0","10.0","0.1","1000.0"
"445",46535172.4266348,582.59529069328,"1000.0","10.0","10.0","10.0","10.0","0.1"
"446",46535172.6956481,582.59529435451,"1000.0","10.0","10.0","10.0","10.0","10.0"
"447",46535199.5969849,582.595660477924,"1000.0","10.0","10.0","10.0","10.0","1000.0"
"448",20979.5689282231,-942.883754127573,"1000.0","10.0","10.0","10.0","1000.0","0.1"
"449",20979.5689437808,-942.88371356933,"1000.0","10.0","10.0","10.0","1000.0","10.0"
"450",20979.5704281512,-942.879839259913,"1000.0","10.0","10.0","10.0","1000.0","1000.0"
"451",3186254.62397349,3666.89744239056,"1000.0","10.0","10.0","1000.0","0.1","0.1"
"452",3215834.32779482,3701.03098149864,"1000.0","10.0","10.0","1000.0","0.1","10.0"
"453",4929121.95432155,5644.3980825669,"1000.0","10.0","10.0","1000.0","0.1","1000.0"
"454",46691705.4352931,581.360766893476,"1000.0","10.0","10.0","1000.0","10.0","0.1"
"455",46691705.705409,581.360770529064,"1000.0","10.0","10.0","1000.0","10.0","10.0"
"456",46691732.717163,581.361134090433,"1000.0","10.0","10.0","1000.0","10.0","1000.0"
"457",20979.569041367,-942.883444476645,"1000.0","10.0","10.0","1000.0","1000.0","0.1"
"458",20979.5690568012,-942.883401433947,"1000.0","10.0","10.0","1000.0","1000.0","10.0"
"459",20979.5705291745,-942.879296281008,"1000.0","10.0","10.0","1000.0","1000.0","1000.0"
"460",33927399.8564677,701.878871373849,"1000.0","10.0","1000.0","0.1","0.1","0.1"
"461",33927400.0355035,701.87887811145,"1000.0","10.0","1000.0","0.1","0.1","10.0"
"462",33927417.9391291,701.879551873144,"1000.0","10.0","1000.0","0.1","0.1","1000.0"
"463",20979.5547124289,-942.948056056333,"1000.0","10.0","1000.0","0.1","10.0","0.1"
"464",20979.5547326965,-942.947987287804,"1000.0","10.0","1000.0","0.1","10.0","10.0"
"465",20979.5566668862,-942.941421634347,"1000.0","10.0","1000.0","0.1","10.0","1000.0"
"466",48057.5642669862,-55102.0218960956,"1000.0","10.0","1000.0","0.1","1000.0","0.1"
"467",48057.5637167772,-55102.0207137528,"1000.0","10.0","1000.0","0.1","1000.0","10.0"
"468",48057.5629221031,-55102.0111649028,"1000.0","10.0","1000.0","0.1","1000.0","1000.0"
"469",46535172.4266354,582.595290693294,"1000.0","10.0","1000.0","10.0","0.1","0.1"
"470",46535172.6956483,582.595294354511,"1000.0","10.0","1000.0","10.0","0.1","10.0"
"471",46535199.596985,582.595660477926,"1000.0","10.0","1000.0","10.0","0.1","1000.0"
"472",20979.5689282231,-942.883754127584,"1000.0","10.0","1000.0","10.0","10.0","0.1"
"473",20979.5689437809,-942.883713569366,"1000.0","10.0","1000.0","10.0","10.0","10.0"
"474",20979.5704281512,-942.879839259926,"1000.0","10.0","1000.0","10.0","10.0","1000.0"
"475",48056.6924287643,-55100.1864896619,"1000.0","10.0","1000.0","10.0","1000.0","0.1"
"476",48056.6921623654,-55100.1859116006,"1000.0","10.0","1000.0","10.0","1000.0","10.0"
"477",48056.6663788154,-55100.1299551897,"1000.0","10.0","1000.0","10.0","1000.0","1000.0"
"478",46691705.4352927,581.360766893468,"1000.0","10.0","1000.0","1000.0","0.1","0.1"
"479",46691705.7054108,581.360770529088,"1000.0","10.0","1000.0","1000.0","0.1","10.0"
"480",46691732.7171615,581.361134090413,"1000.0","10.0","1000.0","1000.0","0.1","1000.0"
"481",20979.569041367,-942.883444476653,"1000.0","10.0","1000.0","1000.0","10.0","0.1"
"482",20979.5690568012,-942.883401433915,"1000.0","10.0","1000.0","1000.0","10.0","10.0"
"483",20979.5705291745,-942.879296281008,"1000.0","10.0","1000.0","1000.0","10.0","1000.0"
"484",48056.5856414221,-55099.9723797519,"1000.0","10.0","1000.0","1000.0","1000.0","0.1"
"485",48056.5897715469,-55099.9806096583,"1000.0","10.0","1000.0","1000.0","1000.0","10.0"
"486",48056.5870333767,-55099.9708500853,"1000.0","10.0","1000.0","1000.0","1000.0","1000.0"
"487",183.173578006244,2038.98703014619,"1000.0","1000.0","0.1","0.1","0.1","0.1"
"488",183.394198516359,2041.44334158683,"1000.0","1000.0","0.1","0.1","0.1","10.0"
"489",203.086062411307,2260.69036514353,"1000.0","1000.0","0.1","0.1","0.1","1000.0"
"490",13442.1419074077,1518.79083274672,"1000.0","1000.0","0.1","0.1","10.0","0.1"
"491",13442.4590251978,1518.82720865534,"1000.0","1000.0","0.1","0.1","10.0","10.0"
"492",13474.0806929136,1522.45459428993,"1000.0","1000.0","0.1","0.1","10.0","1000.0"
"493",924508.436786778,3366223.61676074,"1000.0","1000.0","0.1","0.1","1000.0","0.1"
"494",923523.948826417,3438565.12914968,"1000.0","1000.0","0.1","0.1","1000.0","10.0"
"495",394354.299772951,794.196732359226,"1000.0","1000.0","0.1","0.1","1000.0","1000.0"
"496",183.201366734699,2038.88479173322,"1000.0","1000.0","0.1","10.0","0.1","0.1"
"497",183.422034184428,2041.34063362166,"1000.0","1000.0","0.1","10.0","0.1","10.0"
"498",203.118392101243,2260.54432260029,"1000.0","1000.0","0.1","10.0","0.1","1000.0"
"499",13643.3843575961,1518.69796727484,"1000.0","1000.0","0.1","10.0","10.0","0.1"
"500",13643.7062453749,1518.73380473511,"1000.0","1000.0","0.1","10.0","10.0","10.0"
"501",13675.8048986931,1522.30751835324,"1000.0","1000.0","0.1","10.0","10.0","1000.0"
"502",1326442.08402942,1461.01095448505,"1000.0","1000.0","0.1","10.0","1000.0","0.1"
"503",1313884.55317973,1446.99154699632,"1000.0","1000.0","0.1","10.0","1000.0","10.0"
"504",166513.620953198,186.007634822213,"1000.0","1000.0","0.1","10.0","1000.0","1000.0"
"505",183.201644664067,2038.88376939535,"1000.0","1000.0","0.1","1000.0","0.1","0.1"
"506",183.422312583269,2041.33960658851,"1000.0","1000.0","0.1","1000.0","0.1","10.0"
"507",203.118715447571,2260.54286224175,"1000.0","1000.0","0.1","1000.0","0.1","1000.0"
"508",13645.4272020577,1518.69703712965,"1000.0","1000.0","0.1","1000.0","10.0","0.1"
"509",13645.7491382582,1518.73286920579,"1000.0","1000.0","0.1","1000.0","10.0","10.0"
"510",13677.8526334803,1522.30604611934,"1000.0","1000.0","0.1","1000.0","10.0","1000.0"
"511",3610875.81753675,4157.78717201846,"1000.0","1000.0","0.1","1000.0","1000.0","0.1"
"512",3625843.33642593,4175.01038891643,"1000.0","1000.0","0.1","1000.0","1000.0","10.0"
"513",5151630.56269844,5887.9506857212,"1000.0","1000.0","0.1","1000.0","1000.0","1000.0"
"514",13442.1419074077,1518.7908327467,"1000.0","1000.0","10.0","0.1","0.1","0.1"
"515",13442.4590251969,1518.82720865524,"1000.0","1000.0","10.0","0.1","0.1","10.0"
"516",13474.0806929138,1522.45459428994,"1000.0","1000.0","10.0","0.1","0.1","1000.0"
"517",924440.289481201,3371356.30094067,"1000.0","1000.0","10.0","0.1","10.0","0.1"
"518",923456.570211019,3443201.36441096,"1000.0","1000.0","10.0","0.1","10.0","10.0"
"519",394889.57039022,796.116276424667,"1000.0","1000.0","10.0","0.1","10.0","1000.0"
"520",889843.746699622,1470.31871600223,"1000.0","1000.0","10.0","0.1","1000.0","0.1"
"521",889843.748897946,1470.31925487997,"1000.0","1000.0","10.0","0.1","1000.0","10.0"
"522",889843.968721035,1470.37314226222,"1000.0","1000.0","10.0","0.1","1000.0","1000.0"
"523",13643.3843575956,1518.69796727477,"1000.0","1000.0","10.0","10.0","0.1","0.1"
"524",13643.7062453746,1518.73380473506,"1000.0","1000.0","10.0","10.0","0.1","10.0"
"525",13675.8048986932,1522.30751835325,"1000.0","1000.0","10.0","10.0","0.1","1000.0"
"526",1322646.5806383,1456.48970627221,"1000.0","1000.0","10.0","10.0","10.0","0.1"
"527",1303999.44106872,1436.0722141021,"1000.0","1000.0","10.0","10.0","10.0","10.0"
"528",166537.440113111,186.033884221371,"1000.0","1000.0","10.0","10.0","10.0","1000.0"
"529",33927388.553248,701.878999367838,"1000.0","1000.0","10.0","10.0","1000.0","0.1"
"530",33927388.7322843,701.879006105448,"1000.0","1000.0","10.0","10.0","1000.0","10.0"
"531",33927406.6359158,701.879679867388,"1000.0","1000.0","10.0","10.0","1000.0","1000.0"
"532",13645.4272020582,1518.69703712971,"1000.0","1000.0","10.0","1000.0","0.1","0.1"
"533",13645.7491382578,1518.73286920573,"1000.0","1000.0","10.0","1000.0","0.1","10.0"
"534",13677.8526334794,1522.30604611923,"1000.0","1000.0","10.0","1000.0","0.1","1000.0"
"535",3590856.48369003,4134.76304784256,"1000.0","1000.0","10.0","1000.0","10.0","0.1"
"536",3658168.17602863,4212.17060680302,"1000.0","1000.0","10.0","1000.0","10.0","10.0"
"537",5144379.89626215,5880.3252183686,"1000.0","1000.0","10.0","1000.0","10.0","1000.0"
"538",46535157.5473513,582.595408281615,"1000.0","1000.0","10.0","1000.0","1000.0","0.1"
"539",46535157.8163664,582.595411942867,"1000.0","1000.0","10.0","1000.0","1000.0","10.0"
"540",46535184.7177078,582.595778066378,"1000.0","1000.0","10.0","1000.0","1000.0","1000.0"
"541",924660.107188868,3354248.82874801,"1000.0","1000.0","1000.0","0.1","0.1","0.1"
"542",923536.723888729,3437586.049264,"1000.0","1000.0","1000.0","0.1","0.1","10.0"
"543",395340.582162902,797.735642116401,"1000.0","1000.0","1000.0","0.1","0.1","1000.0"
"544",889843.746699621,1470.31871600217,"1000.0","1000.0","1000.0","0.1","10.0","0.1"
"545",889843.748897944,1470.3192548799,"1000.0","1000.0","1000.0","0.1","10.0","10.0"
"546",889843.968721035,1470.37314226214,"1000.0","1000.0","1000.0","0.1","10.0","1000.0"
"547",895817.275845288,1470.03349332884,"1000.0","1000.0","1000.0","0.1","1000.0","0.1"
"548",895817.275869049,1470.03402864057,"1000.0","1000.0","1000.0","0.1","1000.0","10.0"
"549",895817.278244723,1470.08755943917,"1000.0","1000.0","1000.0","0.1","1000.0","1000.0"
"550",1324414.89964309,1458.48162517929,"1000.0","1000.0","1000.0","10.0","0.1","0.1"
"551",1302195.31644851,1434.21634031057,"1000.0","1000.0","1000.0","10.0","0.1","10.0"
"552",165874.40337929,185.285747205595,"1000.0","1000.0","1000.0","10.0","0.1","1000.0"
"553",33927388.5532478,701.87899936783,"1000.0","1000.0","1000.0","10.0","10.0","0.1"
"554",33927388.7322849,701.879006105477,"1000.0","1000.0","1000.0","10.0","10.0","10.0"
"555",33927406.635916,701.879679867388,"1000.0","1000.0","1000.0","10.0","10.0","1000.0"
"556",20938.0147197381,-859.863760058123,"1000.0","1000.0","1000.0","10.0","1000.0","0.1"
"557",20938.01474164,-859.863694865389,"1000.0","1000.0","1000.0","10.0","1000.0","10.0"
"558",20938.0168423204,-859.858037495856,"1000.0","1000.0","1000.0","10.0","1000.0","1000.0"
"559",3631629.60463319,4181.674226846,"1000.0","1000.0","1000.0","1000.0","0.1","0.1"
"560",3622026.08408027,4170.61526733737,"1000.0","1000.0","1000.0","1000.0","0.1","10.0"
"561",5135369.77151059,5870.72334466526,"1000.0","1000.0","1000.0","1000.0","0.1","1000.0"
"562",46535157.547351,582.5954082816,"1000.0","1000.0","1000.0","1000.0","10.0","0.1"
"563",46535157.8163663,582.595411942866,"1000.0","1000.0","1000.0","1000.0","10.0","10.0"
"564",46535184.7177084,582.595778066388,"1000.0","1000.0","1000.0","1000.0","10.0","1000.0"
"565",20938.0307421234,-859.805429225994,"1000.0","1000.0","1000.0","1000.0","1000.0","0.1"
"566",20938.0307585982,-859.805387954027,"1000.0","1000.0","1000.0","1000.0","1000.0","10.0"
"567",20938.0323302924,-859.801449273059,"1000.0","1000.0","1000.0","1000.0","1000.0","1000.0"
