,value6,value3,value17,value7,value14,timestamp,value15,value19,value10,value5,value13,value20,value22,value24,value11,value2,value12,value1,value16,value8,value18,value21,value25,value4,value23,value9
0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,100000000000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,9.380741603354326e-11,9.999999963470751,2.1336705775698413e-06,1000.0,0.0,0.0,9.380741603354326e-11,0.0013906134865441162,1.0,1000.0,0.0,0.0,1.4835608662851081e-08,0.0020158639018811255,100000000000.0,0.0,8.79302365286329e-06,0.0,999.9999995361586,0.0,2.1506024682327164e-08,0.0,8.79302365286329e-06
2,0.0,0.0,0.0,1.1349879538369198e-08,9.999995580378306,2.3470376353268256e-05,1000.0,0.0,6.772992060645536e-11,1.1349879538369198e-08,0.015295100248908759,1.0,1000.0,0.0,0.0,1.7949662535991378e-06,0.022172113874447272,100000000000.0,0.0,9.671283900254897e-05,0.0,999.999994863408,0.0,2.601957533761515e-06,0.0,9.671283900254897e-05
3,0.0,0.0,0.0,2.6392338326158007e-07,9.999897240305206,0.00011319572288464348,1000.0,0.0,9.504394689912922e-09,2.6392338326158007e-07,0.07373361719207652,1.0,1000.0,0.0,0.0,4.173755454863733e-05,0.10688588307259635,100000000000.0,0.0,0.0004662269082536361,0.0,999.9999705737065,0.0,6.049455358202884e-05,0.0,0.0004662269082536361
4,2.6442869227299368e-08,2.6442869227299368e-08,0.0,1.9562941260404414e-05,9.992378273450678,0.000976974630345885,1000.0,0.0,6.100120524813948e-06,1.9562941260404414e-05,0.6336181458515768,1.0,1000.0,0.0,0.0,0.0030978693860754655,0.9185128846621641,100000000000.0,0.0,0.004006473404818002,0.0,999.9966780250846,0.0,0.004484898363617163,0.0,0.004006473404818002
5,7.979291501392627e-07,7.979291501392627e-07,0.0,0.00018749741806177182,9.926872228059342,0.003045452281313717,1000.0,0.0,0.00018296850189642008,0.00018749741806177182,1.9547999165414103,1.0,1000.0,0.0,-1.3463318300073658e-06,0.029772712751882865,2.8339151737567057,100000000000.0,0.0,0.01236129221463487,0.0,999.9059873020757,0.0,0.04298508620082142,0.0,0.01236129221463487
6,2.538351538381875e-06,2.538351538381875e-06,0.0,0.00040302607155491446,9.842694794234065,0.004490766953147657,1000.0,0.0,0.0005819725802402577,0.00040302607155491446,2.8620438423184504,1.0,1000.0,0.0,1.993599996812087e-07,0.06411856876587618,4.149526705210536,100000000000.0,0.0,0.01809987571318433,0.0,999.7019281603408,0.0,0.0923965808239437,0.0,0.01809987571318433
7,1.105987518958719e-05,1.105987518958719e-05,0.0,0.0010590727597836313,9.586020309942334,0.00738060276847092,1000.0,0.0,0.0025355926331693404,0.0010590727597836313,4.639002045211719,1.0,1000.0,0.0,1.3080296241004363e-05,0.1691314319254051,6.727849631521968,100000000000.0,0.0,0.029346296898212047,0.0,998.702484222806,0.0,0.2428000035056126,0.0,0.029346296898212047
8,5.194660494750366e-05,5.194660494750366e-05,0.0,0.002867849963017655,8.876022044084355,0.01253375850165063,1000.0,0.0,0.011909168564753953,0.002867849963017655,7.699099714444532,1.0,1000.0,0.0,0.00011879235936468548,0.4610969834075723,11.177168820465717,100000000000.0,0.0,0.04875384165252002,0.0,993.8981672320982,0.0,0.6574751870534201,0.0,0.04875384165252002
9,0.00014800871142996202,0.00014800871142996202,0.0,0.005489998214924244,7.842085624022259,0.0181046252033425,1000.0,0.0,0.03393209636669896,0.005489998214924244,10.884366511745002,1.0,1000.0,0.0,0.0005025717297508807,0.8892579338563926,15.83157098954256,100000000000.0,0.0,0.06905594059368228,0.0,982.579850679308,0.0,1.2586215321755696,0.0,0.06905594059368228
