,value6,value3,value17,value7,value14,timestamp,value15,value19,value10,value5,value13,value20,value22,value24,value11,value2,value12,value1,value16,value8,value18,value21,value25,value4,value23,value9
0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1,7.103982864043344e-22,7.103982864043344e-22,0.0,7.81612209874248e-11,9.999999969374654,1.9476210253855323e-06,0.0,0.0,1.6286391553767504e-19,7.81612209874248e-11,0.0012693574339649664,1.0,500.0,1.9391090888891683e-05,2.4863489754131715e-25,1.2361168617843066e-08,0.0018400884605673641,100000.0,0.0,8.026306409887659e-06,0.0,999.9999995766041,1.8883297780493174e-10,1.791902195829934e-08,1.7162810682145622e-21,8.026306409887659e-06
2,9.454889111565638e-19,9.454889111565638e-19,0.0,9.456824513581183e-09,9.99999629460084,2.1423831279240855e-05,0.0,0.0,2.1676013176750126e-16,9.456824513581183e-09,0.013961558547962258,1.0,500.0,0.00021328102209748563,3.6401058708227065e-21,1.4955933503405887e-06,0.020238982420757813,100000.0,0.0,8.828068748566844e-05,0.0,999.9999953426452,2.2847139680245272e-08,2.168045022504307e-06,2.28424638611982e-18,8.828068748566844e-05
3,9.709743763013638e-16,9.709743763013638e-16,0.0,9.622433552733309e-07,9.999622971145017,0.00021618593381779406,0.0,0.0,2.2260285791453547e-13,9.622433552733309e-07,0.14074635964095542,1.0,500.0,0.00215008428500663,3.7726299704938066e-17,0.00015217843545219196,0.20402902058255765,100000.0,0.0,0.0008899569073977859,0.0,999.9999530029322,2.3247241516161407e-06,0.000220601208560247,2.3458177921603014e-15,0.0008899569073977859
4,2.440380203948138e-13,2.440380203948138e-13,0.0,3.8224287958291874e-05,9.985022853780917,0.0013659516395774368,0.0,0.0,5.594747102041992e-11,3.8224287958291874e-05,0.8841588115035749,1.0,500.0,0.013506679968283532,5.995732167025636e-14,0.006045157072501089,1.28169611976046,100000.0,0.0,0.005590647407456477,0.0,999.9997030224368,9.234766330990028e-05,0.008763192880203196,5.895817069718982e-13,0.005590647407456477
5,5.800543687595444e-12,5.800543687595444e-12,0.0,0.00031348909443796636,9.877167837792173,0.0039409811783491094,0.0,0.0,1.3298163513185134e-09,0.00031348909443796636,2.518472475732826,1.0,500.0,0.038472957731112485,4.1219840708441114e-12,0.049578182740524834,3.6508335694239173,100000.0,0.0,0.01592461966239664,0.0,999.9991425149422,0.0007573714748086789,0.07186962915823794,1.401377721047216e-11,0.01592461966239664
6,4.9502541080342544e-11,4.9502541080342544e-11,0.0,0.0012843827018595105,9.496749636417535,0.008115742273637105,0.0,0.0,1.1348813508849734e-08,0.0012843827018595105,5.08425207360728,1.0,500.0,0.07766860427999293,7.288527446148017e-11,0.20312462831068642,7.370245609330774,100000.0,0.0,0.03214837267028899,0.0,999.9982293074489,0.0031029941340386287,0.29445397022627456,1.19595268894482e-10,0.03214837267028899
7,2.2179245748939981e-10,2.2179245748939981e-10,0.0,0.0033689383468410404,8.679973347323193,0.013562744766440656,0.0,0.0,5.084751575947288e-08,0.0033689383468410404,8.301032565119733,1.0,500.0,0.12680915957328054,5.520066178960251e-10,0.5327962500042926,12.033364835534314,100000.0,0.0,0.0524884946467116,0.0,999.9970228991319,0.008139159701427532,0.772353341600356,5.358377168792626e-10,0.0524884946467116
8,7.212109273462713e-10,7.212109273462713e-10,0.0,0.006957287248471839,7.273976743588814,0.02055539433509871,0.0,0.0,1.6534279122587522e-07,0.006957287248471839,12.283815214238086,1.0,500.0,0.18765143409212368,2.7743706270525056e-09,1.1002920684516748,17.80690114137098,100000.0,0.0,0.07767215969994916,0.0,999.9954381823871,0.016808402580924232,1.5950081306383495,1.7424037817700424e-09,0.07767215969994916
9,1.8416265089548386e-09,1.8416265089548386e-09,0.0,0.011833662542596404,5.3633022415771565,0.02907843161335847,0.0,0.0,4.222061200688931e-07,0.011833662542596404,17.05502962320882,1.0,500.0,0.26053809031106406,1.032688877678966e-08,1.8714885537132342,24.72337096796764,100000.0,0.0,0.10784120172844522,0.0,999.9934404768617,0.028589442539756146,2.7129522321818116,4.449262860752828e-09,0.10784120172844522
