new_AA, AA_req, AA_prot

0.0, 1125.624743437894, 0.0
0.0, 1157.0540153843751, 0.0
0.0, 1125.624743437894, 0.0
0.0, 1125.624743437894, 0.0
0.0, 1125.6246868293597, 0.0
0.0, 1125.623832040548, 0.0
6.48712017597386e-30, 1125.6228959439109, 1.958837737670606e-23
1.1364548092580284e-24, 1125.6196745518564, 3.431613212310839e-18
1.7714820715374813e-24, 1125.619225893016, 5.349126539794886e-18
1.919730916472664e-24, 1125.6191139899133, 5.7967751772213114e-18
8.079745202740394e-25, 1125.6191152680644, 2.439741217252402e-18
3.1036022057756652e-24, 1125.6138279764543, 9.37155285320395e-18
1.455232120061615e-23, 1125.6084930562808, 4.394173186725275e-17
3.201428654885775e-22, 1125.5902400979298, 9.66688656722257e-16
4.659995352218087e-22, 1125.5876593115083, 1.4071097895523283e-15
5.004695243763126e-22, 1125.5870191539236, 1.5111934562640046e-15
2.7174069919645475e-22, 1125.5872326626695, 8.2053501047875695e-16
4.643112535778396e-22, 1125.5787606483345, 1.402008464535757e-15
8.544671711108064e-22, 1125.5702571556392, 2.580095459583913e-15
4.0799174195032486e-21, 1125.5409674551556, 1.2319361517534016e-14
5.163365094605196e-21, 1125.536681097463, 1.5590827404404727e-14
5.42621018527725e-21, 1125.5356209920812, 1.638448583367865e-14
4.1758875960669874e-21, 1125.5363703903124, 1.2609126595877723e-14
5.665828063543175e-21, 1125.5266367009856, 1.71079657026715e-14
7.950635024500042e-21, 1125.5167859664446, 2.4006869628746687e-14
2.06482133901982e-20, 1125.482720640213, 6.234646519724431e-14
2.3849055660031685e-20, 1125.4777446378105, 7.201118109195297e-14
2.4640634391713583e-20, 1125.476511012375, 7.440129243046924e-14
2.2174275601467568e-20, 1125.4772625550092, 6.695423247887718e-14
2.828567212388999e-20, 1125.4648420995813, 8.540700054100219e-14
3.695213345896179e-20, 1125.4521880656275, 1.1157446326379056e-13
8.009085387015815e-20, 1125.408290968098, 2.4182568061369043e-13
8.980315929197348e-20, 1125.401883386761, 2.711504323838402e-13
9.222165391441419e-20, 1125.4002913669879, 2.7845267251996467e-13
8.633762904173398e-20, 1125.4011491083602, 2.606865364678133e-13
1.0523445731423983e-19, 1125.3861039822357, 3.1774185858487225e-13
1.3049676185508772e-19, 1125.3706764091817, 3.940162381559246e-13
2.4662191926444497e-19, 1125.3172130915232, 7.446271655413599e-13
2.7041081536375743e-19, 1125.309535864373, 8.164512486448522e-13
2.76363812105143e-19, 1125.3076235651788, 8.344246479018734e-13
2.653477272282925e-19, 1125.3082403076278, 8.011638071657672e-13
3.1701903075913056e-19, 1125.2890165050005, 9.57169122217014e-13
3.8429251488077567e-19, 1125.2692362341736, 1.1602794158012074e-12
6.830805966599818e-19, 1125.2007964626866, 2.0623546316672694e-12
7.41641339787761e-19, 1125.1910949203946, 2.2391543584533055e-12
7.56324584390844e-19, 1125.188674787274, 2.283484130823635e-12
7.331736564525359e-19, 1125.1890746412053, 2.213587187618678e-12
8.634725135971191e-19, 1125.1645344806902, 2.606963582747541e-12
1.0299499141018249e-18, 1125.1392464574562, 3.109561251224926e-12
1.7522172651376047e-18, 1125.051879012842, 5.2900417832437314e-12
1.8894761749188274e-18, 1125.0396099643724, 5.704412336268956e-12
1.9239318728306597e-18, 1125.0365475825092, 5.808430085079072e-12
1.8760742576729136e-18, 1125.0367298961216, 5.663945961045604e-12
2.2012930821849546e-18, 1125.0039835092516, 6.645726961668878e-12
2.6147741159333264e-18, 1124.970225631093, 7.893947135133135e-12
4.398155675264749e-18, 1124.853671069654, 1.3277453632885498e-11
4.734428059388788e-18, 1124.8373653675005, 1.4292542937931412e-11
4.8188608397854e-18, 1124.8332950459608, 1.4547414605138349e-11
4.7055223411080724e-18, 1124.8333697281228, 1.42052627600503e-11
5.517097671575593e-18, 1124.7890641296033, 1.6655055383265625e-11
6.547951269140782e-18, 1124.743387740885, 1.9766721237926587e-11
1.0989681995645343e-17, 1124.5857055213708, 3.3173621921327386e-11
1.1826164335730248e-17, 1124.5636628144464, 3.569839424179899e-11
1.2036195483103817e-17, 1124.558160183471, 3.633233059789189e-11
1.1755666723184567e-17, 1124.558218568341, 3.5485529495060297e-11
1.3616620794444174e-17, 1124.5029977087213, 4.1102275011782736e-11
1.5943934249928837e-17, 1124.4460715718667, 4.812649934492256e-11
2.5786451891689613e-17, 1124.2495084022864, 7.783118685233214e-11
2.759485440488014e-17, 1124.2219824216197, 8.328876841516264e-11
2.804933070422992e-17, 1124.2151076139494, 8.466031985199436e-11
2.750835448118769e-17, 1124.2153150676097, 8.302751013455975e-11
3.081451953516632e-17, 1124.1596152674201, 9.300477198599465e-11
3.4774409606200134e-17, 1124.1022211630927, 1.0495467602850194e-10
5.069775555354964e-17, 1123.9035872204302, 1.5300436501144572e-10
5.3429911172433394e-17, 1123.8753259717362, 1.6124853508116195e-10
5.411791352902645e-17, 1123.8682413608985, 1.6332453524029847e-10
5.356690664155189e-17, 1123.8696677700739, 1.6166163036368072e-10
5.812742387248803e-17, 1123.8202929978067, 1.754222857766728e-10
6.336695298497265e-17, 1123.7695558494167, 1.9123157830091108e-10
8.349926311536616e-17, 1123.5918813862274, 2.519739217284969e-10
8.67489943542586e-17, 1123.5646803927998, 2.617785592663423e-10
8.756823605973518e-17, 1123.5577805963285, 2.642502428407958e-10
8.716230497507244e-17, 1123.5641455370344, 2.6302528517348e-10
9.266254594164042e-17, 1123.5208869065968, 2.796193261130514e-10
9.88115679397039e-17, 1123.4766896027058, 2.981705378443806e-10
1.2179426180259312e-16, 1123.3189409681654, 3.675047800819937e-10
1.2537699079677668e-16, 1123.2922408574907, 3.783128610138014e-10
1.2627999519509248e-16, 1123.285416714687, 3.810369535392693e-10
1.259544367961173e-16, 1123.2976870596974, 3.800546145364385e-10
1.3239554894221292e-16, 1123.2579650089092, 3.994850912773498e-10
1.3948933375215332e-16, 1123.2174503930216, 4.20884253175251e-10
1.6560037964195063e-16, 1123.0725210329924, 4.99647792681773e-10
1.6958496963485266e-16, 1123.047807670234, 5.116669257947462e-10
1.7058815214853842e-16, 1123.041516165625, 5.146929131595612e-10
1.7031585295186338e-16, 1123.0532314248965, 5.138713412157028e-10
1.7799446254213367e-16, 1123.014593965094, 5.370325384272981e-10
1.8638841722291822e-16, 1122.9750716595258, 5.6235123363321e-10
2.1703230960252617e-16, 1122.8351402870019, 6.547787323385317e-10
2.2164505286178287e-16, 1122.812525429996, 6.686912233323128e-10
2.228052849562549e-16, 1122.8068017791047, 6.721905799533118e-10
2.225745105581005e-16, 1122.8148471011775, 6.714943471772076e-10
2.318965813751655e-16, 1122.7757017224485, 6.99609958018841e-10
2.4204733863495883e-16, 1122.7355508083822, 7.302246444908592e-10
2.7894093718092167e-16, 1122.5945829503853, 8.414911959243577e-10
2.844513590383141e-16, 1122.572806921241, 8.581094820772568e-10
2.8583662990050787e-16, 1122.5673155552427, 8.622871485287664e-10
2.856212746651464e-16, 1122.57278673117, 8.616374836922194e-10
2.969607865753454e-16, 1122.5325171697382, 8.958342816185808e-10
3.092749484123258e-16, 1122.4911558965032, 9.329700219734726e-10
3.5390069114094285e-16, 1122.346531824278, 1.0675419124096297e-9
3.60534145966794e-16, 1122.3246913204327, 1.0875449454933152e-9
3.6220119622216266e-16, 1122.3191922298618, 1.0925718702347918e-9
3.619819816426432e-16, 1122.3234978589558, 1.0919106144961543e-9
3.756050312072892e-16, 1122.2822077452272, 1.132989634356278e-9
3.903603639278966e-16, 1122.2397783629594, 1.1774825433036701e-9
4.436908725264476e-16, 1122.0916039532874, 1.3382872261333831e-9
4.515877447502687e-16, 1122.069378367414, 1.362097522125047e-9
4.5357179823121e-16, 1122.0637833856342, 1.3680797179206093e-9
