,value6,value3,value17,value7,value14,timestamp,value15,value19,value10,value5,value13,value20,value22,value24,value11,value2,value12,value1,value16,value8,value18,value21,value25,value4,value23,value9
0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,100000000000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1,7.055986699135421e-14,1.3708539985169037e-16,0.0,5.828459366338165e-11,9.999999964630465,1.68184499764362e-06,1000.0,0.0,6.791293863827725e-14,5.828459366338165e-11,0.0010961400027052319,1.0,999.9999999999583,0.0015070471771410198,1.2210194560790628e-11,9.217707952115715e-09,0.0015889886616007461,100000000000.0,0.0,6.931030933164992e-06,0.0,999.9999999999583,1.2673259955516131e-08,1.3362162046352961e-08,2.980827828199913e-14,6.931030933164992e-06
2,6.643503746396198e-13,1.1441578670061713e-13,0.0,5.166557041600785e-09,9.999996864701373,1.5835267297305184e-05,1000.0,0.0,2.626712666178505e-11,5.166557041600785e-09,0.010319874541190306,1.0,999.9999999790119,0.014188459305792534,1.1496403942878611e-10,8.171064790444396e-07,0.014959917183671076,100000000000.0,0.0,6.52538630660835e-05,0.0,999.9999999790119,1.1233893504111267e-06,1.184470340171241e-06,2.4877982054499936e-11,6.52538630660835e-05
3,1.130628336300373e-10,1.1223605157251539e-10,0.0,5.098841743649611e-07,9.999690564723341,0.0001573694902939208,1000.0,0.0,2.5730958275749932e-08,5.098841743649611e-07,0.10248474307855815,1.0,999.9999795647308,0.14090295790947924,1.1425024881079179e-09,8.065503330311583e-05,0.14856416301619263,100000000000.0,0.0,0.0006480240060902357,0.0,999.9999795647308,0.00011086655384694203,0.00011689461313696985,2.4404021348979753e-08,0.0006480240060902357
4,3.3852371358800576e-08,3.3851544576743124e-08,0.0,2.2869933944074303e-05,9.986116659802457,0.001056716971311771,1000.0,0.0,7.760710047289425e-06,2.2869933944074303e-05,0.6850610060774911,1.0,999.9938354719634,0.941875534429892,1.0852538786631391e-08,0.0036219967814903873,0.993087388043797,100000000000.0,0.0,0.004331761130462557,0.0,999.9938354719613,0.0049727190865160266,0.005243096808892989,7.360503192062447e-06,0.004331761130462557
5,7.57060193997881e-07,7.570593672158246e-07,0.0,0.00018013362809976804,9.890578274094665,0.0029873724613699577,1000.0,0.0,0.0001735613038409073,0.00018013362809976804,1.9181220844846383,1.0,999.8620664375776,2.637347452454882,4.1622430313623206e-07,0.02860197155757626,2.7807458599162254,100000000000.0,0.0,0.012129372473028194,0.0,999.8620664374541,0.03916731604947817,0.0412969295519994,0.0001646110380086034,0.012129372473028194
6,5.893677916720885e-06,5.893677089938835e-06,0.0,0.0006956220364864573,9.57702774145905,0.005962009918628188,1000.0,0.0,0.0013511678533840931,0.0006956220364864573,3.773423936029686,1.0,998.9253633724481,5.189590091080288,6.4381825414777085e-06,0.11088938973675357,5.471759569260067,100000000000.0,0.0,0.023867341080086795,0.0,998.9253633705371,0.15125242545559173,0.15947635397679255,0.001281490389770351,0.023867341080086795
7,2.6962213781234154e-05,2.696221295445213e-05,0.0,0.0018557334218312809,8.870090461909633,0.010022778245549285,1000.0,0.0,0.006181281201067447,0.0018557334218312809,6.22933466868112,1.0,995.0786235089331,8.573255163090936,5.000353095032555e-05,0.2974275065180692,9.039401986484409,100000000000.0,0.0,0.039429088145585114,0.0,995.0786234949402,0.4035009909660972,0.4254402312657848,0.005862522880446154,0.039429088145585114
8,8.632547115997816e-05,8.632547033319617e-05,0.0,0.0038201046179687625,7.670011930345468,0.015073847229605458,1000.0,0.0,0.01979073482789017,0.0038201046179687625,9.18879422391738,1.0,984.2225150819344,12.666708008466722,0.0002449656161401343,0.6164869203773244,13.355424906386562,100000000000.0,0.0,0.0582552061119385,0.0,984.2225150322994,0.8306236126565735,0.8757864535038922,0.01877015977362644,0.0582552061119385
9,0.00021939339922635422,0.0002193933983995725,0.0,0.006551038644752148,5.9954582364822855,0.021204301358156156,1000.0,0.0,0.05029751421001002,0.006551038644752148,12.694764672880464,1.0,959.8374059553034,17.556324342250075,0.0008991679510378043,1.0665474539622848,18.51090048245847,100000000000.0,0.0,0.0807429438207148,0.0,959.8374060068006,1.424423655888848,1.5018727169195236,0.04770375562854293,0.0807429438207148
