,value6,value3,value17,value7,value14,timestamp,value15,value19,value10,value5,value13,value20,value22,value24,value11,value2,value12,value1,value16,value8,value18,value21,value25,value4,value23,value9
0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,50000.0,0.0,0.0,0.0,0.0,100000000000.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0,0.0
1,0.0,0.0,0.0,6.798303972930355e-11,9.999999958745063,1.8163889016481415e-06,1000.0,0.0,0.0,6.798303972930355e-11,0.0011838279772078812,1.0,50000.00003560499,0.0016276065334570346,0.0,1.0751492885836361e-08,0.0017161030964161926,100000000000.0,0.0,7.4854929955630345e-06,0.0,999.9999287900093,1.4781877385132898e-08,1.5585600714928994e-08,1.0,7.4854929955630345e-06
2,0.0,0.0,0.0,8.225442756330791e-09,9.999995008493148,1.998027791812956e-05,1000.0,0.0,3.75638017634605e-12,8.225442756330791e-09,0.013020911959102781,1.0,50000.00039165183,0.01790202969762602,0.0,1.3008436604468527e-06,0.01887540260174413,100000000000.0,0.0,8.233287041771677e-05,0.0,999.9992166874114,1.7884842835502652e-06,1.885728125195766e-06,1.0000000000035627,8.233287041771677e-05
3,0.0,0.0,0.0,2.7901278732172837e-07,9.999830691851741,0.000116387460676399,1000.0,0.0,9.295361716450038e-10,2.7901278732172837e-07,0.0758113834635879,1.0,50000.00228069472,0.10423067213409697,0.0,4.412401561345396e-05,0.10989792404614152,100000000000.0,0.0,0.00047936520648646794,0.0,999.9954364026702,6.066385240199956e-05,6.396228007667597e-05,1.0000000008815944,0.00047936520648646794
4,2.1667331234948334e-09,2.1667331234948334e-09,0.0,1.841156263352773e-05,9.988826825197547,0.000947238018161431,1000.0,0.0,5.002440962018639e-07,1.841156263352773e-05,0.6144215408335021,1.0,50000.01817004521,0.8447532691219515,0.0,0.0029120929670145095,0.8906843706069175,100000000000.0,0.0,0.0038850879856426024,0.0,999.9624677830548,0.004003302005604371,0.004220970379809664,1.0000004744433737,0.0038850879856426024
5,6.237984045687604e-08,6.237984045687604e-08,0.0,0.00017105745800225666,9.896186553047535,0.0029047619377242087,1000.0,0.0,1.4304522682723531e-05,0.00017105745800225666,1.865822480501197,1.0,50000.0455705332,2.5653169070747004,0.0,0.027061754150948244,2.704798854652618,100000000000.0,0.0,0.011798098161979183,0.0,999.8747677081577,0.03719382916780743,0.03921613982887966,1.0000135667488028,0.011798098161979183
6,5.823330177976182e-07,5.823330177976182e-07,0.0,0.0007457725798291254,9.547354040507239,0.006156749232532351,1000.0,0.0,0.0001335075125041596,0.0007457725798291254,3.893271504777674,1.0,50000.014585423516,5.353087080172442,0.0,0.11802746454831817,5.644146250849364,100000000000.0,0.0,0.024619276793407693,0.0,999.6526242006951,0.16215688649191806,0.17097371465014216,1.0001266216933251,0.024619276793407693
7,2.7804780867056024e-06,2.7804780867056024e-06,0.0,0.0020463339659272483,8.757823849303561,0.010498350992292588,1000.0,0.0,0.0006374480569660437,0.0020463339659272483,6.51416463447219,1.0,49999.69918432249,8.957581375428406,4.541442018659879e-06,0.3240199902627506,9.444624864046421,100000000000.0,0.0,0.041196635171439476,0.0,999.0821752566438,0.4449441677373322,0.46913676511517804,1.0006045708649665,0.041196635171439476
8,8.746706077957343e-06,8.746706077957343e-06,0.0,0.004164365928276129,7.471735656702738,0.015693667239143675,1000.0,0.0,0.002005248704517402,0.004164365928276129,9.55875132162402,1.0,49998.713840780765,13.146665824208368,2.498417869609524e-05,0.6598016902525689,13.86147908890075,100000000000.0,0.0,0.060462570554809456,0.0,997.7919417233693,0.9054779850772986,0.9547108235227952,1.001901825457515,0.060462570554809456
9,2.3325944216070034e-05,2.3325944216070034e-05,0.0,0.007318690546159281,5.555723162236701,0.022500278304880383,1000.0,0.0,0.005347643857983006,0.007318690546159281,13.481639906555394,1.0,49996.19013261692,18.54915896777764,0.00010092908041496735,1.160585624581047,19.557717719962515,100000000000.0,0.0,0.08530906985152557,0.0,994.8693322575276,1.5913378694975426,1.6778624250718965,1.0050718323321566,0.08530906985152557
