new_AA, AA_req, AA_prot

-1.0457499733745987e-32, 822.5992500305313, 0.17431355522637001
-1.0457499733745987e-32, 822.5992500305313, 0.17431355522637001
-1.0457439881268248e-32, 822.5513260239791, 0.17431393546095028
-1.0456536064972514e-32, 821.8276735269342, 0.17431967700311216
-1.045554136491293e-32, 834.436268209956, 0.1743259662530509
-1.0452266693915335e-32, -1988.021385482668, 0.17435031739468493
-1.0451972023967441e-32, -17082.346720875434, 0.17435641699944804
-1.0452926008457629e-32, -39891.97100278391, 0.17437506256087204
-1.0341826788488271e-32, 1.9843059552243901e6, 0.1725236197085218
-1.0457126272961743e-32, 822.3002239095503, 0.17431592773401022
-1.0456741048212161e-32, 824.0051674425091, 0.1743183705209448
-1.0455420228900103e-32, 666.5776716477694, 0.17432695008179228
-1.0455245344018843e-32, 270.1880584280396, 0.1743283075447387
-1.0455210334902808e-32, 6.03523709779873, 0.17432879030463422
-1.0454870098297593e-32, 6537.068022572969, 0.17432312340903278
-1.0457341573641351e-32, 822.472611524823, 0.17431455999084067
-1.0457178471992134e-32, 822.7031275641772, 0.17431559534917876
-1.045661609407909e-32, 811.6832218768913, 0.17431917935707542
-1.0456538308174225e-32, 795.1018588244193, 0.1743196924624239
-1.04565190087309e-32, 788.8086191454654, 0.17431982246425395
-1.04565159108499e-32, 847.2616260505116, 0.17431977086284822
-1.0457423941062089e-32, 822.5385627156637, 0.17431403672650653
-1.0457345787738153e-32, 822.5589140157924, 0.17431453303997804
-1.0457076073302717e-32, 821.4574247380222, 0.17431624711648044
-1.0457038463418115e-32, 820.2283367662363, 0.174316487474277
-1.0457029078311095e-32, 819.8782206530823, 0.17431654750675896
-1.0457028919815853e-32, 822.7198076531854, 0.1743165448644843
-1.0457454683843133e-32, 822.5631784503485, 0.17431384142243617
-1.0457408232461965e-32, 822.5552828247994, 0.1743141364570878
-1.0457247899605811e-32, 822.3176466903541, 0.1743151549881554
-1.0457225516779449e-32, 822.1081093780688, 0.1743152973902201
-1.0457219930040074e-32, 822.0547844082142, 0.17431533293441948
-1.045721990383789e-32, 822.5240997240584, 0.1743153324970688
-1.0457200227047702e-32, 822.5220445027396, 0.1743154574464752
-1.0457179938978057e-32, 822.520828152108, 0.1743155862712078
-1.0457109907903119e-32, 822.5153249386216, 0.17431603093779913
-1.0457100127321986e-32, 822.5129063389439, 0.17431609303978418
-1.0457097686072528e-32, 822.5123461259254, 0.17431610854037766
-1.0457097685779175e-32, 822.5174531057778, 0.17431610853529717
-1.0457054200237009e-32, 822.5166381859341, 0.17431638463141438
-1.0457009363397455e-32, 822.5173896132213, 0.17431666927970402
-1.0456854592741826e-32, 822.5091193830723, 0.17431765177850903
-1.045683297744756e-32, 822.4988613293422, 0.17431778899378422
-1.0456827582231358e-32, 822.4962637466468, 0.17431782324247097
-1.0456827580832996e-32, 822.5205723483327, 0.1743178232182286
-1.0456791327774215e-32, 822.5213746004719, 0.17431805332627695
-1.0456753948330258e-32, 822.52237449542, 0.17431829056595335
-1.0456624919568351e-32, 822.52492990717, 0.17431910942913206
-1.0456606899070877e-32, 822.5245259253427, 0.17431922378613263
-1.0456602401123028e-32, 822.5244281039807, 0.1743192523294624
-1.045660240097721e-32, 822.526503952866, 0.17431925232637033
-1.0456543427111256e-32, 822.528180150056, 0.17431962655901329
-1.0456482620421352e-32, 822.5299853324758, 0.17432001237556222
-1.0456272721738427e-32, 822.5354248143947, 0.17432134402619243
-1.0456243406397166e-32, 822.5355009959735, 0.1743215299884083
-1.0456236089224718e-32, 822.5355055539341, 0.1743215764040058
-1.0456236089043462e-32, 822.5372960638606, 0.1743215763992292
-1.0456169619297555e-32, 822.5392334330072, 0.17432199803425288
-1.0456101083579871e-32, 822.5412736836141, 0.17432243271505493
-1.0455864504219231e-32, 822.5478066929286, 0.17432393300457127
-1.0455831462410669e-32, 822.5482674942016, 0.1743241425140515
-1.0455823215099048e-32, 822.5483691548915, 0.17432419480685948
-1.0455823214928976e-32, 822.5495528519643, 0.17432419480179326
-1.0455740672642614e-32, 822.5519643574114, 0.17432471815899328
-1.0455655564322896e-32, 822.5545094768322, 0.17432525769483065
-1.0455361775613515e-32, 822.5623831210324, 0.17432711984554505
-1.0455320743388846e-32, 822.5626221575473, 0.17432737988111466
-1.0455310501639702e-32, 822.5626403816732, 0.17432744478477735
-1.0455310501348741e-32, 822.5649411755272, 0.17432744477648462
-1.0455224366121785e-32, 822.567348096967, 0.17432799061728554
-1.0455135553042924e-32, 822.5700590098257, 0.17432855332825134
-1.0454828975395068e-32, 822.5756520711313, 0.17433049545801815
-1.0454786157076275e-32, 822.5728292958196, 0.1743307666630406
-1.0454775469518683e-32, 822.5719359294632, 0.1743308343546128
-1.0454775468800319e-32, 822.5816447675702, 0.17433083433889388
-1.0454695892334527e-32, 822.5833384636132, 0.174331338331169
-1.045461384208508e-32, 822.5860142061135, 0.17433185790527858
-1.045433061079119e-32, 822.5813398089593, 0.17433365118020624
-1.0454291053809634e-32, 822.5677273632807, 0.1743339016102506
-1.0454281180317413e-32, 822.5637510696534, 0.1743339641169731
-1.0454281178248365e-32, 822.5981983280956, 0.17433396407930418
-1.0454209772205194e-32, 822.5986141909306, 0.17433441608923606
-1.0454136146525126e-32, 822.6011614025974, 0.17433488207907874
-1.0453881998035098e-32, 822.5821519817111, 0.1743364904449212
-1.0453846503732923e-32, 822.554426655885, 0.17433671506791157
-1.0453837644318449e-32, 822.5466245805133, 0.17433677113372473
-1.0453837640527221e-32, 822.6125411717409, 0.17433677106798803
-1.0453771550219e-32, 822.6122932892146, 0.17433718923280264
-1.0453703405615695e-32, 822.6145793354319, 0.17433762033406772
-1.0453468178094876e-32, 822.5921680487731, 0.17433910829763963
-1.0453435326569804e-32, 822.5622546199771, 0.17433931611045406
-1.0453427126796576e-32, 822.5540086371889, 0.17433936798049898
-1.0453427122786558e-32, 822.6241794465781, 0.17433936791148386
-1.0453362916849926e-32, 822.624247555645, 0.17433977397648837
-1.0453296715261545e-32, 822.62637244952, 0.17434019260533848
-1.0453068194691833e-32, 822.6100882406645, 0.1743416375184734
-1.045303627958368e-32, 822.5870785466077, 0.17434183931447353
-1.0453028313531208e-32, 822.5807760752978, 0.17434188968256636
-1.0453028310411679e-32, 822.6350702825151, 0.17434188962850916
-1.0452963643107928e-32, 822.6356668391822, 0.1743422984379624
-1.0452896965835085e-32, 822.637773757021, 0.17434271989639963
-1.0452666802852217e-32, 822.6277450282081, 0.17434417456901716
-1.0452634658043627e-32, 822.6111306011588, 0.17434437772262606
-1.045262663464931e-32, 822.6065654974406, 0.17434442842943595
-1.0452626632333577e-32, 822.6464060202136, 0.1743444283887394
-1.0452560511503747e-32, 822.6473593871461, 0.17434484620879429
-1.0452492335512523e-32, 822.6495082391989, 0.1743452769559311
-1.0452256998749587e-32, 822.6430244922607, 0.17434676368208651
-1.0452224131162679e-32, 822.6298312327384, 0.17434697130866003
-1.0452215927357024e-32, 822.6261803699326, 0.17434702313182895
