new_AA, AA_req, AA_prot

-1.0457499733745987e-32, 824.6277363241674, 0.17431355522637001
-1.0457499733745987e-32, 824.6277363241674, 0.17431355522637001
-1.045744008484794e-32, 824.579694254711, 0.1743139354598097
-1.0456539342713837e-32, 823.8542590061124, 0.17431967698474876
-1.0455548020697953e-32, 836.4608604870846, 0.17432596621585036
-1.0452284606196686e-32, -1978.844499879981, 0.17435031061363457
-1.0451991101285838e-32, -17002.785072103292, 0.17435640255556065
-1.0452937730447195e-32, -39654.24696718488, 0.17437491875328814
-1.0342955433670072e-32, 1.9642585669104967e6, 0.1725420930421916
-1.0457127490468504e-32, 824.3279310455367, 0.17431592806321125
-1.0456743520765558e-32, 826.0326370310784, 0.1743183711886207
-1.0455427013654554e-32, 668.950946777128, 0.1743269515930877
-1.0455252711094433e-32, 274.0801396211771, 0.17432830884429928
-1.0455217788681024e-32, 11.41466939915671, 0.1743287905745155
-1.045488064241095e-32, 6484.623479247832, 0.17432317515587592
-1.0457342037300924e-32, 824.500725998344, 0.17431456046144023
-1.045717941364243e-32, 824.7311982605333, 0.17431559630442015
-1.0456618684717902e-32, 813.7256415470177, 0.17431918197086446
-1.0456541128237555e-32, 797.1818771823279, 0.1743196952935292
-1.0456521885483139e-32, 790.9093486134495, 0.1743198253400249
-1.0456518800129322e-32, 849.094960620874, 0.17431977394726753
-1.0457424160634393e-32, 824.5668687160584, 0.17431403696873163
-1.0457346233685636e-32, 824.5871178671593, 0.17431453353180953
-1.0457077300534277e-32, 823.4868768246779, 0.17431624846822893
-1.0457039799642096e-32, 822.2600689626142, 0.17431648894413848
-1.0457030441724462e-32, 821.9107915517384, 0.1743165490058501
-1.045703028357023e-32, 824.7462412752849, 0.1743165463692659
-1.0457454767942068e-32, 824.5915202003002, 0.1743138418622603
-1.0457408403260905e-32, 824.5835657587114, 0.17431413735024287
-1.0457248369679446e-32, 824.3453560163266, 0.17431515744625964
-1.0457226028664389e-32, 824.1354318250769, 0.1743153000671392
-1.0457220452360689e-32, 824.0820166049613, 0.17431533566594773
-1.0457220426110315e-32, 824.5521885984864, 0.17431533522779646
-1.0457200777941333e-32, 824.5501274377707, 0.17431546042073565
-1.045718051938041e-32, 824.5489074264419, 0.17431558949654533
-1.0457110590160068e-32, 824.5433900893629, 0.1743160350297578
-1.045710082380361e-32, 824.540966277013, 0.17431609725277109
-1.0457098386104617e-32, 824.5404048800903, 0.17431611278357287
-1.0457098385810567e-32, 824.5455226793946, 0.174316112778481
-1.0457054963864719e-32, 824.5447056318375, 0.17431638941040462
-1.0457010192590363e-32, 824.5454600158131, 0.17431667461105513
-1.0456855648235681e-32, 824.5371730449565, 0.17431765901628635
-1.0456834064545161e-32, 824.5268900681601, 0.174317796497798
-1.0456828677217154e-32, 824.5242864006038, 0.1743178308129359
-1.045682867581491e-32, 824.5486565849834, 0.1743178307886298
-1.0456792473806662e-32, 824.5494627746293, 0.1743180613555506
-1.0456755146994497e-32, 824.5504672470032, 0.1743182990682921
-1.0456626299894075e-32, 824.5530364415125, 0.17431911956422938
-1.0456608304765647e-32, 824.5526326166944, 0.1743192341492371
-1.0456603813149851e-32, 824.5525348561985, 0.17431926274947654
-1.0456603813003436e-32, 824.554615660685, 0.17431926274637516
-1.0456544917478286e-32, 824.5562996452347, 0.1743196377549494
-1.0456484191550969e-32, 824.5581131402699, 0.17432002437136818
-1.0456274571608653e-32, 824.5635788069428, 0.17432135878252203
-1.0456245295191154e-32, 824.5636565270914, 0.17432154513020334
-1.0456237987733879e-32, 824.5636614418519, 0.17432159164201025
-1.0456237987551453e-32, 824.5654575159859, 0.17432159163721542
-1.0456171608886461e-32, 824.567403857067, 0.1743220141281767
-1.0456103167064286e-32, 824.569453419565, 0.1743224496913012
-1.0455866911767292e-32, 824.5760181356717, 0.17432395302583445
-1.0455833915210852e-32, 824.5764830230213, 0.1743241629604933
-1.045582567919391e-32, 824.5765857082239, 0.17432421535942227
-1.0455825679022701e-32, 824.5777702888861, 0.17432421535433895
-1.0455743219221555e-32, 824.5801939581103, 0.17432473996799502
-1.0455658195925178e-32, 824.5827515891091, 0.17432528079894982
-1.0455364700621371e-32, 824.590669009775, 0.17432714741908317
-1.045532370936221e-32, 824.5909147267755, 0.17432740807868896
-1.0455313477837592e-32, 824.5909346507996, 0.17432747313810434
-1.0455313477544886e-32, 824.5932339102885, 0.17432747312978306
-1.045522740676996e-32, 824.595654254883, 0.17432802041738982
-1.045513866011773e-32, 824.5983789044881, 0.17432858461966208
-1.0454832311670125e-32, 824.6040203074147, 0.1743305318958376
-1.045478952534801e-32, 824.6012049185908, 0.17433080381941174
-1.045477884577623e-32, 824.6003133597294, 0.17433087169032643
-1.0454778845055858e-32, 824.6100208613636, 0.1743308716745726
-1.045469932381157e-32, 824.6117265745524, 0.17433137702904855
-1.0454617330475237e-32, 824.614415523572, 0.17433189800728746
-1.0454334295556145e-32, 824.6097705017853, 0.17433369612788951
